$ID,$ID_NAME,Bonus,Description,Icon,Link_Collections,Link_Cubes,Link_Items,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
642074,COLLECT_174,"[[""Magic Defense"", 6]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645204, 645205, 645216, 645381]","[{""Chance"": 100, ""Map"": 1501, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Mage Tower 5F,1,0.0,0.0,FFFF,4,0.0
642075,COLLECT_175,"[[""Maximum HP"", 105]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645544, 645545, 645546, 122117, 11103, 14054]","[{""Chance"": 100, ""Map"": 1231, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Dvasia Peak,1,0.0,0.0,FFFF,4,0.0
642076,COLLECT_176,"[[""Maximum SP"", 18]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645547, 645548, 645549, 645550, 645442]","[{""Chance"": 100, ""Map"": 1241, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Sunset Flag Forest,1,0.0,0.0,FFFF,4,0.0
642077,COLLECT_177,"[[""HP Recovery"", 7]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645551, 645551, 645552, 181124, 241113, 30285]","[{""Chance"": 100, ""Map"": 1511, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Starving Demon's Way,1,0.0,0.0,FFFF,4,0.0
642078,COLLECT_178,"[[""SP Recovery"", 3]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645553, 645395, 645602, 511140, 18010]","[{""Chance"": 100, ""Map"": 1521, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Pilgrim Path,1,0.0,0.0,FFFF,4,0.0
642079,COLLECT_179,"[[""Accuracy"", 2]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645555, 645556, 640131, 252110, 122110]","[{""Chance"": 100, ""Map"": 1551, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Altar Way,1,0.0,0.0,FFFF,4,0.0
642080,COLLECT_180,"[[""Evasion"", 3]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[643546, 645373, 645429, 645615]","[{""Chance"": 100, ""Map"": 1561, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Forest of Prayer,1,0.0,0.0,FFFF,4,0.0
642081,COLLECT_181,"[[""Critical Rate"", 2]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645213, 645187, 181125, 34045, 271124]","[{""Chance"": 100, ""Map"": 1571, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Apsimesti Crossroads,1,0.0,0.0,FFFF,4,0.0
642082,COLLECT_182,"[[""Critical Attack"", 10]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645443, 643569, 645443, 141132, 201131, 17012, 14055]","[{""Chance"": 100, ""Map"": 3840, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Residence of the Fallen Legwyn Family,1,0.0,0.0,FFFF,4,0.0
642083,COLLECT_183,"[[""Critical Defense"", 1]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645560, 645561, 111002, 101132, 251105]","[{""Chance"": 100, ""Map"": 1581, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Main Building,1,0.0,0.0,FFFF,4,0.0
642084,COLLECT_184,"[[""Stamina"", 1]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645429, 645615, 521144, 511144, 121124]","[{""Chance"": 100, ""Map"": 1591, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Grand Corridor,1,0.0,0.0,FFFF,4,0.0
642085,COLLECT_185,"[[""Weight Limit"", 50]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645548, 645564, 645548, 645564, 645548, 645564, 645548, 645564, 645548]","[{""Chance"": 100, ""Map"": 1601, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Penitence Route,1,0.0,0.0,FFFF,4,0.0
642086,COLLECT_186,"[[""Critical Magic Attack"", 6]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645618, 221116, 142108, 643504]","[{""Chance"": 100, ""Map"": 1611, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Sanctuary,1,0.0,0.0,FFFF,4,0.0
642087,COLLECT_187,"[[""Physical Attack"", 6]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645583, 649209, 645584, 601134, 511146]","[{""Chance"": 100, ""Map"": 2300, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Greene Manor,1,0.0,0.0,FFFF,4,0.0
642088,COLLECT_188,"[[""Magic Attack"", 6]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645585, 645586, 521146, 640038]","[{""Chance"": 100, ""Map"": 2301, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Shaton Farm,1,0.0,0.0,FFFF,4,0.0
642089,COLLECT_189,"[[""Defense"", 9]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645617, 645588, 581139, 531146]","[{""Chance"": 100, ""Map"": 2302, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Shaton Reservoir,1,0.0,0.0,FFFF,4,0.0
642090,COLLECT_190,"[[""Magic Defense"", 9]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645574, 645575, 645320, 645576, 645559, 18011]","[{""Chance"": 100, ""Map"": 3610, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Demon Prison District 1,1,0.0,0.0,FFFF,4,0.0
642091,COLLECT_191,"[[""Maximum HP"", 80]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645579, 645601, 531145, 521145, 111003]","[{""Chance"": 100, ""Map"": 3620, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Demon Prison District 2,1,0.0,0.0,FFFF,4,0.0
642092,COLLECT_192,"[[""Maximum SP"", 18]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645580, 645543, 645581, 645551, 141133]","[{""Chance"": 100, ""Map"": 3640, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Demon Prison District 3,1,0.0,0.0,FFFF,4,0.0
642093,COLLECT_193,"[[""HP Recovery"", 8]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[643501, 643502, 643501, 643502, 643501, 643502, 643501, 643502, 643501]","[{""Chance"": 100, ""Map"": 3630, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Demon Prison District 4,1,0.0,0.0,FFFF,4,0.0
642094,COLLECT_194,"[[""SP Recovery"", 4]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645582, 645370, 101133, 680297, 685297]","[{""Chance"": 100, ""Map"": 3650, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Demon Prison District 5,1,0.0,0.0,FFFF,4,0.0
642095,COLLECT_195,"[[""Accuracy"", 1]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645589, 645590, 645591, 645592, 645593, 645591]","[{""Chance"": 100, ""Map"": 1175, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Dina Bee Farm,1,0.0,0.0,FFFF,4,0.0
642096,COLLECT_196,"[[""Evasion"", 1]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645594, 645565, 645595, 645596]","[{""Chance"": 100, ""Map"": 1174, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Vilna Forest,1,0.0,0.0,FFFF,4,0.0
642097,COLLECT_197,"[[""Critical Rate"", 1]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645346, 645418, 645597, 645596, 242107]","[{""Chance"": 100, ""Map"": 1173, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Uskis Arable Land,1,0.0,0.0,FFFF,4,0.0
642098,COLLECT_198,"[[""Critical Attack"", 10]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645599, 645596, 602109, 111004, 33055]","[{""Chance"": 100, ""Map"": 1172, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Spring Light Woods,1,0.0,0.0,FFFF,4,0.0
642099,COLLECT_199,"[[""Critical Defense"", 1]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645174, 33023, 201132, 161133]","[{""Chance"": 100, ""Map"": 3480, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: 2nd Demon Prison,1,0.0,0.0,FFFF,4,0.0
642100,COLLECT_200,"[[""Stamina"", 1]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[649209, 645614, 501148, 121126, 221117]","[{""Chance"": 100, ""Map"": 2561, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Nuoridin Falls,1,0.0,0.0,FFFF,4,0.0
642101,COLLECT_201,"[[""Weight Limit"", 50]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[649209, 645614, 141134, 241116, 161134]","[{""Chance"": 100, ""Map"": 2571, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Namu Temple Ruins,1,0.0,0.0,FFFF,4,0.0
642102,COLLECT_202,"[[""Critical Magic Attack"", 6]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645481, 645193, 181127, 531148, 521148]","[{""Chance"": 100, ""Map"": 2581, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Istora Ruins,1,0.0,0.0,FFFF,4,0.0
642103,COLLECT_203,"[[""Physical Attack"", 6]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645208, 645413, 201133, 501149, 101134, 301101]","[{""Chance"": 100, ""Map"": 2511, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Glade Hillroad,1,0.0,0.0,FFFF,4,0.0
642104,COLLECT_204,"[[""Magic Attack"", 8]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[511149, 34021, 271126, 511147]","[{""Chance"": 100, ""Map"": 2501, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Viltis Forest,1,0.0,0.0,FFFF,4,0.0
642105,COLLECT_205,"[[""Defense"", 9]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645561, 521147, 521149, 252107]","[{""Chance"": 100, ""Map"": 2521, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Laukyme Swamp,1,0.0,0.0,FFFF,4,0.0
642106,COLLECT_206,"[[""Magic Defense"", 6]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645373, 645373, 645373, 645373, 645373, 645373, 645373, 645373, 645373]","[{""Chance"": 100, ""Map"": 2531, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Tyla Monastery,1,0.0,0.0,FFFF,4,0.0
642107,COLLECT_207,"[[""Maximum HP"", 80]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645550, 645611, 30372, 30371, 111005]","[{""Chance"": 100, ""Map"": 3850, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Roxona Reconstruction Agency West Building,1,0.0,0.0,FFFF,4,0.0
642108,COLLECT_208,"[[""Maximum SP"", 24]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645612, 645613, 645560, 30376, 30375, 19006]","[{""Chance"": 100, ""Map"": 3860, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Roxona Reconstruction Agency East Building,1,0.0,0.0,FFFF,4,0.0
642109,COLLECT_209,"[[""HP Recovery"", 8]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645126, 645386, 645616, 251109, 161135, 581141]","[{""Chance"": 100, ""Map"": 1641, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Verkti Square,1,0.0,0.0,FFFF,4,0.0
642110,COLLECT_210,"[[""SP Recovery"", 3]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645409, 645559, 121127, 311102, 271127]","[{""Chance"": 100, ""Map"": 1651, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Roxona Marketplace,1,0.0,0.0,FFFF,4,0.0
642111,COLLECT_211,"[[""Accuracy"", 2]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645379, 645379, 645379, 645379, 645379, 645379, 645379, 645379, 645379]","[{""Chance"": 100, ""Map"": 1661, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Ruklys Street,1,0.0,0.0,FFFF,4,0.0
642112,COLLECT_212,"[[""Evasion"", 1]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645390, 645616, 602111, 241117]","[{""Chance"": 100, ""Map"": 1681, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Downtown,1,0.0,0.0,FFFF,4,0.0
642113,COLLECT_213,"[[""Critical Rate"", 1]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645395, 645392, 645391, 645578, 312102]","[{""Chance"": 100, ""Map"": 1691, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Inner Enceinte District,1,0.0,0.0,FFFF,4,0.0
642114,COLLECT_214,"[[""Critical Attack"", 6]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645465, 645386, 181128, 141135, 302103]","[{""Chance"": 100, ""Map"": 3470, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Mokusul Chamber,1,0.0,0.0,FFFF,4,0.0
642115,COLLECT_215,"[[""Critical Defense"", 2]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645187, 645465, 19007, 201134]","[{""Chance"": 100, ""Map"": 1411, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Underground Grave of Ritinis,1,0.0,0.0,FFFF,4,0.0
642116,COLLECT_216,"[[""Stamina"", 1]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645580, 14019, 645612, 645612, 645612, 645612, 645612]","[{""Chance"": 100, ""Map"": 3460, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Videntis Shrine,1,0.0,0.0,FFFF,4,0.0
642117,COLLECT_217,"[[""Weight Limit"", 50]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[643503, 643503, 643503, 643503, 643503, 643503, 643503, 643503, 643503]","[{""Chance"": 100, ""Map"": 1391, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Valius' Eternal Resting Place,1,0.0,0.0,FFFF,4,0.0
642118,COLLECT_218,"[[""Maximum HP"", 45]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[628054, 645118, 645120, 645122, 645269, 645124, 645565]","[{""Chance"": 100, ""Map"": 1171, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Lemprasa Pond,1,0.0,0.0,FFFF,4,0.0
642119,COLLECT_219,"[[""Magic Attack"", 4]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645126, 581122, 645117, 645125, 271110]","[{""Chance"": 100, ""Map"": 1162, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Woods of the Linked Bridges,1,0.0,0.0,FFFF,4,0.0
642120,COLLECT_220,"[[""Defense"", 6]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[640072, 645024, 531103, 161118, 645117]","[{""Chance"": 100, ""Map"": 1122, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Paupys Crossing,1,0.0,0.0,FFFF,4,0.0
642121,COLLECT_221,"[[""Stamina"", 1]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645708, 645132, 221102, 501104, 181114]","[{""Chance"": 100, ""Map"": 3910, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Ashaq Underground Prison 1F,1,0.0,0.0,FFFF,4,0.0
642122,COLLECT_222,"[[""Physical Attack"", 4]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645235, 645286, 161120, 101120, 601124]","[{""Chance"": 100, ""Map"": 3920, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Ashaq Underground Prison 2F,1,0.0,0.0,FFFF,4,0.0
642123,COLLECT_223,"[[""Maximum SP"", 30]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645178, 645410, 141120, 581124, 645473]","[{""Chance"": 100, ""Map"": 3930, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Ashaq Underground Prison 3F,1,0.0,0.0,FFFF,4,0.0
642124,COLLECT_224,"[[""Maximum SP"", 20]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645736, 645737, 645129, 645738, 511105, 501105]","[{""Chance"": 100, ""Map"": 3960, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Koru Jungle,1,0.0,0.0,FFFF,4,0.0
642125,COLLECT_225,"[[""SP Recovery"", 3]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645739, 645740, 640131, 581125]","[{""Chance"": 100, ""Map"": 3970, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Knidos Jungle,1,0.0,0.0,FFFF,4,0.0
642126,COLLECT_226,"[[""Magic Attack"", 4]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645352, 501106, 645741, 645742, 501127]","[{""Chance"": 100, ""Map"": 3980, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Dadan Jungle,1,0.0,0.0,FFFF,4,0.0
642127,COLLECT_227,"[[""Physical Attack"", 6]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[201106, 141106, 645142, 645453, 101106, 649007, 645618, 628051]","[{""Chance"": 100, ""Map"": 4050, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Nevellet Quarry 1F,1,0.0,0.0,FFFF,4,0.0
642128,COLLECT_228,"[[""HP Recovery"", 15]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645333, 645334, 601126, 161106, 511106, 271104, 531127, 645743, 645618]","[{""Chance"": 100, ""Map"": 4060, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Nevellet Quarry 2F,1,0.0,0.0,FFFF,4,0.0
642129,COLLECT_229,"[[""Defense"", 9]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[221104, 645413, 645430, 640040, 645428, 581126]","[{""Chance"": 100, ""Map"": 3990, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Novaha Assembly Hall,1,0.0,0.0,FFFF,4,0.0
642130,COLLECT_230,"[[""Magic Defense"", 9]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[101107, 161107, 121105, 645614, 640025]","[{""Chance"": 100, ""Map"": 4000, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Novaha Annex,1,0.0,0.0,FFFF,4,0.0
642131,COLLECT_231,"[[""Maximum HP"", 105]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[601127, 521111, 531111, 521112, 645297, 531112]","[{""Chance"": 100, ""Map"": 4010, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Novaha Institute,1,0.0,0.0,FFFF,4,0.0
642132,COLLECT_232,"[[""HP Recovery"", 10]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[501107, 511107, 581127, 201108, 521107, 531107, 181106]","[{""Chance"": 100, ""Map"": 1111, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Karolis Springs,1,0.0,0.0,FFFF,4,0.0
642133,COLLECT_233,"[[""HP Recovery"", 10]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645346, 141108, 645347, 121106, 161108, 601129]","[{""Chance"": 100, ""Map"": 1131, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Letas Stream,1,0.0,0.0,FFFF,4,0.0
642134,COLLECT_234,"[[""Magic Attack"", 6]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645164, 31006, 271106, 30031]","[{""Chance"": 100, ""Map"": 1881, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Pelke Shrine Ruins,1,0.0,0.0,FFFF,4,0.0
642135,COLLECT_235,"[[""Accuracy"", 1]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[15008, 30032, 16006, 17004]","[{""Chance"": 100, ""Map"": 1891, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Absenta Reservoir,1,0.0,0.0,FFFF,4,0.0
642136,COLLECT_236,"[[""Evasion"", 2]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[643501, 643501, 643501, 643501, 643501, 643501, 643501, 643501, 643501]","[{""Chance"": 100, ""Map"": 2481, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Sienakal Graveyard,1,0.0,0.0,FFFF,4,0.0
642137,COLLECT_237,"[[""Critical Rate"", 2]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[14006, 12007, 30040, 501113, 643502]","[{""Chance"": 100, ""Map"": 2491, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Carlyle's Mausoleum,1,0.0,0.0,FFFF,4,0.0
642138,COLLECT_238,"[[""Critical Attack"", 6]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645744, 581128, 501114, 241105, 221107]","[{""Chance"": 100, ""Map"": 4020, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Delmore Hamlet,1,0.0,0.0,FFFF,4,0.0
642139,COLLECT_239,"[[""Critical Defense"", 2]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645744, 645744, 581129, 161110, 521113, 521114]","[{""Chance"": 100, ""Map"": 4030, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Delmore Manor,1,0.0,0.0,FFFF,4,0.0
642140,COLLECT_240,"[[""Critical Magic Attack"", 8]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645744, 645744, 645744, 251101, 531114, 531113, 645341]","[{""Chance"": 100, ""Map"": 4040, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Delmore Outskirts,1,0.0,0.0,FFFF,4,0.0
642141,COLLECT_241,"[[""Critical Rate"", 2]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645481, 645193, 121108, 645213, 201110]","[{""Chance"": 100, ""Map"": 1542, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Feretory Hills,1,0.0,0.0,FFFF,4,0.0
642142,COLLECT_242,"[[""Critical Magic Attack"", 6]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[181108, 33017, 162106, 271108]","[{""Chance"": 100, ""Map"": 1544, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Mochia Forest,1,0.0,0.0,FFFF,4,0.0
642143,COLLECT_243,"[[""Defense"", 12]]",A collection ready to be filled with items. Right-click to register.,icon_item_box,,,"[645287, 645288, 645462, 17006]","[{""Chance"": 100, ""Map"": 1543, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,Collection: Sutatis Trade Route,1,0.0,0.0,FFFF,4,0.0
